No;ID_cliente;Departamento ;Sexo;Jubilado;Socio;Empleado;Meses_alta;Servicio_telefonico;Lineas_multiples;Servicio_Internet;Seguridad_Online;CopiaSeguridad_Online;Proteccion_dispositivo;Soporte_tecnico;Television_carta;Peliculas_carta;Contrato;Factura_digital;Metodo_pago;Gasto_mensual;Gasto_total;Abandono;meses_alta_cut 
1100;6921-OZMFH;Bogotá;Male;0;Yes;Yes;5;Yes;Yes;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;55.7;259.4;No;1-jun
1101;9578-FOMUK;Vichada;Male;0;No;Yes;15;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;24.8;324.15;No;jun-18
1102;4712-UYOOI;Amazonas;Female;0;Yes;Yes;20;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;20;417.65;No;18-42
1103;8824-RWFXJ;Huila;Male;0;Yes;Yes;3;Yes;No;DSL;No;Yes;Yes;No;No;No;Month-to-month;Yes;Mailed check;56.15;168.15;Yes;1-jun
1104;7722-CVFXN;Huila;Male;0;Yes;Yes;54;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;One year;Yes;Electronic check;105.2;5637.85;No;42-60
1105;8717-VCTXJ;Guainía;Male;0;No;No;42;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;19.55;839.4;No;18-42
1106;7363-QTBIW;Bogotá;Female;0;Yes;No;9;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;79.75;769.1;No;jun-18
1107;4159-NAAIX;Bogotá;Female;0;No;No;63;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Two year;No;Bank transfer (automatic);97.45;6253;No;60+
1108;0971-QIFJK;Vichada;Female;0;Yes;No;69;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);24.25;1641.8;No;60+
1109;9397-TZSHA;Amazonas;Female;0;No;No;69;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);24.6;1678.05;No;60+
1110;3391-JSQEW;Vichada;Male;0;Yes;No;40;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;50.15;2058.5;No;18-42
1111;0343-QLUZP;Huila;Male;0;No;No;60;No;No phone service;DSL;Yes;Yes;Yes;No;No;No;Two year;No;Bank transfer (automatic);39.6;2424.5;No;42-60
1112;9763-PDTKK;Boyacá;Female;0;No;No;4;Yes;No;Fiber optic;Yes;No;Yes;Yes;No;Yes;Month-to-month;Yes;Bank transfer (automatic);94.4;387.2;Yes;1-jun
1113;2176-LVPNX;Vichada;Female;1;No;No;71;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Mailed check;89.85;6293.45;No;60+
1114;7627-JKIAZ;Huila;Female;0;Yes;No;37;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Credit card (automatic);78.95;2839.65;Yes;18-42
1115;3312-UUMZW;Huila;Male;0;Yes;No;32;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);98.85;3145.9;No;18-42
1116;1271-UODNO;Bogotá;Male;0;No;No;39;Yes;Yes;DSL;No;No;No;Yes;No;No;Two year;Yes;Credit card (automatic);53.85;2200.7;No;18-42
1117;8461-EFQYM;Vaupés;Female;0;No;No;38;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Electronic check;24.25;914.4;No;18-42
1118;6900-RBKER;Valle del Cauca;Male;0;No;No;52;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Two year;Yes;Credit card (automatic);89.45;4577.75;No;42-60
1119;6891-JPYFF;Huila;Female;0;Yes;Yes;48;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);105.25;4997.5;No;42-60
1120;1459-QNFQT;Huila;Male;0;Yes;Yes;70;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);59.5;4144.8;No;60+
1121;1047-NNCBF;Bogotá;Male;0;No;No;20;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);70.55;1493.55;No;18-42
1122;3696-XRIEN;Antioquia;Female;0;No;No;50;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);82.5;4179.1;No;42-60
1123;4081-DYXAV;Antioquia;Female;0;No;No;19;No;No phone service;DSL;No;No;No;No;Yes;Yes;One year;Yes;Credit card (automatic);44.85;893.55;Yes;18-42
1124;0074-HDKDG;Amazonas;Male;0;Yes;Yes;25;Yes;No;DSL;Yes;Yes;Yes;No;No;No;One year;Yes;Bank transfer (automatic);61.6;1611;No;18-42
1125;8791-GFXLZ;Valle del Cauca;Male;0;No;No;12;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);49.05;593.05;No;jun-18
1126;8111-SLLHI;Antioquia;Male;1;Yes;No;39;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;105.65;4284.8;Yes;18-42
1127;0927-LCSMG;Huila;Male;0;No;No;7;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;No;Mailed check;74.65;544.55;Yes;jun-18
1128;9330-DHBFL;Valle del Cauca;Female;0;Yes;Yes;23;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;One year;Yes;Mailed check;66.25;1533.8;No;18-42
1129;0098-BOWSO;Vaupés;Male;0;No;No;27;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;19.4;529.8;No;18-42
1130;3452-ABWRL;Antioquia;Male;1;No;No;47;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);86.05;3865.6;No;42-60
1131;5859-HZYLF;Vichada;Male;0;Yes;Yes;26;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);19.15;515.75;No;18-42
1132;8257-RZAHR;Bogotá;Female;0;Yes;No;14;Yes;Yes;DSL;Yes;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);64.7;941;Yes;jun-18
1133;5293-WXJAK;Valle del Cauca;Female;1;Yes;No;11;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);104.05;1133.65;Yes;jun-18
1134;3156-QLHBO;Amazonas;Male;0;No;Yes;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19.25;48.35;No;1-jun
1135;2208-NQBCT;Huila;Female;0;Yes;Yes;26;Yes;No;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;No;Electronic check;81.95;2070.05;No;18-42
1136;1779-PWPMG;Santander;Female;1;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);114.65;8333.95;No;60+
1137;6621-NRZAK;Vaupés;Female;0;Yes;Yes;63;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);20;1209.25;No;60+
1138;0831-JNISG;Vichada;Male;0;Yes;Yes;71;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19.8;1396.25;No;60+
1139;0774-IFUVM;Atlántico;Male;0;Yes;Yes;11;Yes;Yes;DSL;Yes;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);65.15;723.35;No;jun-18
1140;3082-WQRVY;Vichada;Male;1;Yes;No;14;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19.65;228.65;No;jun-18
1141;9553-DLCLU;Huila;Female;0;No;Yes;13;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);88.95;1161.75;No;jun-18
1142;1641-BYBTK;Amazonas;Male;0;No;Yes;6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;20.2;98.35;No;1-jun
1143;2460-NGXBJ;Huila;Male;1;Yes;Yes;11;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);75.2;775.3;No;jun-18
1144;2446-ZKVAF;Atlántico;Male;0;Yes;No;18;Yes;Yes;DSL;No;Yes;No;No;No;No;Month-to-month;No;Credit card (automatic);56.8;1074.65;No;jun-18
1145;0841-NULXI;Santander;Male;0;No;No;1;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;35.55;35.55;Yes;<1
1146;3522-CDKHF;Huila;Female;0;Yes;No;32;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);75.5;2324.7;No;18-42
1147;1430-SFQSA;Bogotá;Male;0;No;No;29;No;No phone service;DSL;Yes;No;No;Yes;No;No;One year;No;Mailed check;35.6;1072.6;No;18-42
1148;0411-EZJZE;Bogotá;Female;0;No;No;3;Yes;Yes;DSL;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;60.25;170.5;No;1-jun
1149;7851-WZEKY;Valle del Cauca;Female;0;No;No;2;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;95.15;196.9;Yes;1-jun
1150;8844-TONUD;Valle del Cauca;Male;0;Yes;Yes;13;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Mailed check;96.65;1162.85;Yes;jun-18
1151;8807-ARQET;Bogotá;Female;0;No;No;41;No;No phone service;DSL;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;40.35;1677.85;No;18-42
1152;8992-CEUEN;Amazonas;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;18.85;18.85;No;<1
1153;4320-QMLLA;Huila;Male;0;No;No;7;Yes;No;DSL;No;No;No;No;Yes;No;Month-to-month;No;Mailed check;54.85;370.4;No;jun-18
1154;8777-PVYGU;Vichada;Female;0;Yes;No;52;Yes;No;DSL;Yes;No;Yes;No;Yes;No;One year;Yes;Mailed check;64.3;3410.6;No;42-60
1155;8292-ITGYJ;Vichada;Female;0;Yes;Yes;45;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);24.65;1138.8;No;42-60
1156;6870-ZWMNX;Huila;Male;0;Yes;No;70;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;No;Two year;No;Credit card (automatic);76.1;5264.25;No;60+
1157;0621-CXBKL;Vichada;Female;0;No;No;53;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;18.7;1005.7;No;42-60
1158;5268-DSMNQ;Huila;Female;1;Yes;No;62;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;One year;Yes;Credit card (automatic);97.95;5936.55;No;60+
1159;5334-JLAXU;Santander;Female;0;Yes;No;60;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);94.1;5475.9;No;42-60
1160;4086-YQSNZ;Valle del Cauca;Female;1;Yes;No;3;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;80.4;224.05;Yes;1-jun
1161;6242-MBHPK;Boyacá;Female;1;Yes;No;23;Yes;No;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;95.1;2326.05;No;18-42
1162;5868-CZJDR;Antioquia;Male;0;No;Yes;1;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;31.35;31.35;Yes;<1
1163;9359-UGBTK;Antioquia;Female;0;No;No;67;Yes;No;DSL;Yes;No;Yes;Yes;No;Yes;One year;Yes;Bank transfer (automatic);72.35;4991.5;No;60+
1164;0135-NMXAP;Huila;Female;0;No;No;12;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);89.75;1052.4;Yes;jun-18
1165;4782-OSFXZ;Huila;Female;1;Yes;No;71;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;Yes;Bank transfer (automatic);82.7;5831.2;No;60+
1166;6479-OAUSD;Vaupés;Male;0;No;No;25;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);19.9;510.8;No;18-42
1167;7129-ACFOG;Valle del Cauca;Female;0;No;No;5;Yes;Yes;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;53.8;283.95;No;1-jun
1168;4189-NAKJS;Valle del Cauca;Male;0;No;No;26;Yes;Yes;DSL;No;No;No;No;No;No;One year;Yes;Credit card (automatic);51.55;1295.4;No;18-42
1169;5562-BETPV;Vichada;Male;0;Yes;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19.65;19.65;No;<1
1170;1282-IHQAC;Bogotá;Male;1;No;No;70;No;No phone service;DSL;No;Yes;Yes;No;Yes;No;One year;Yes;Credit card (automatic);44.05;3011.65;No;60+
1171;9127-FHJBZ;Boyacá;Male;0;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;114;8093.15;No;60+
1172;6270-OMFIW;Atlántico;Male;0;Yes;No;60;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;One year;Yes;Electronic check;94.4;5610.25;Yes;42-60
1173;1641-RQDAY;Atlántico;Female;1;Yes;Yes;32;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;100.4;3217.65;No;18-42
1174;0107-WESLM;Vichada;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;19.85;19.85;Yes;<1
1175;6994-ORCWG;Bogotá;Female;0;No;No;14;Yes;Yes;DSL;No;Yes;No;No;No;No;One year;Yes;Mailed check;54.25;773.2;No;jun-18
1176;1346-UFHAX;Antioquia;Female;0;No;No;13;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);80;1029.35;No;jun-18
1177;3992-YWPKO;Santander;Female;0;No;No;6;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);109.9;669.45;Yes;1-jun
1178;2933-XEUJM;Boyacá;Female;0;No;No;46;Yes;Yes;DSL;Yes;No;Yes;No;Yes;Yes;Two year;No;Mailed check;79.2;3593.8;No;42-60
1179;0125-LZQXK;Antioquia;Male;0;No;No;15;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;101.35;1553.95;Yes;jun-18
1180;5461-QKNTN;Santander;Male;1;Yes;No;43;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;No;Month-to-month;Yes;Electronic check;94.3;3953.15;No;42-60
1181;4835-YSJMR;Valle del Cauca;Male;0;No;No;39;Yes;No;DSL;No;No;No;Yes;No;No;Two year;Yes;Bank transfer (automatic);49.8;1971.15;No;18-42
1182;8399-YNDCH;Boyacá;Male;1;No;No;21;Yes;No;DSL;No;No;Yes;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);60.05;1236.15;Yes;18-42
1183;3164-YAXFY;Amazonas;Male;0;No;No;57;No;No phone service;DSL;Yes;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;53.75;3196;No;42-60
1184;0887-WBJVH;Atlántico;Female;0;Yes;No;53;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;One year;Yes;Electronic check;93.45;4872.2;No;42-60
1185;4660-IRIBM;Boyacá;Male;0;Yes;Yes;18;Yes;No;Fiber optic;Yes;No;Yes;No;Yes;No;Month-to-month;Yes;Mailed check;87.9;1500.5;No;jun-18
1186;5673-FSSMF;Santander;Female;0;No;No;1;Yes;Yes;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;60.15;60.15;Yes;<1
1187;7670-ZBPOQ;Santander;Female;0;Yes;No;58;Yes;Yes;DSL;Yes;No;No;Yes;No;No;One year;Yes;Bank transfer (automatic);61.05;3478.75;No;42-60
1188;8089-UZWLX;Atlántico;Female;1;No;No;71;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Two year;No;Bank transfer (automatic);104.05;7413.55;No;60+
1189;0080-OROZO;Antioquia;Female;0;No;No;35;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;99.25;3532;No;18-42
1190;3916-NRPAP;Atlántico;Male;0;No;No;3;Yes;No;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;No;Credit card (automatic);85.7;256.75;No;1-jun
1191;6807-SIWJI;Atlántico;Male;0;No;No;38;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;One year;Yes;Electronic check;104.85;3887.25;No;18-42
1192;8221-HVAYI;Huila;Male;0;Yes;Yes;35;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;Two year;Yes;Credit card (automatic);69.15;2490.15;No;18-42
1193;1579-KLYDT;Boyacá;Male;0;No;No;7;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;90.45;593.45;Yes;jun-18
1194;5232-NXPAY;Vichada;Female;0;No;No;47;Yes;No;DSL;No;No;Yes;Yes;Yes;Yes;Two year;No;Mailed check;74.45;3510.3;No;42-60
1195;8967-SZQAS;Bogotá;Female;0;No;No;14;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;50.45;765.45;No;jun-18
1196;4468-KAZHE;Boyacá;Female;1;Yes;No;20;Yes;No;DSL;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;60;1259.35;No;18-42
1197;0455-ENTCR;Antioquia;Male;0;Yes;No;66;Yes;Yes;DSL;Yes;Yes;No;Yes;Yes;Yes;Two year;No;Electronic check;85.25;5538.35;No;60+
1198;8944-AILEF;Amazonas;Male;0;Yes;No;15;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);19.45;340.85;No;jun-18
1199;5542-NKVRU;Vichada;Female;0;No;No;42;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);20.75;844.45;No;18-42
1200;7126-RBHSD;Valle del Cauca;Female;0;Yes;No;17;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Electronic check;78.9;1348.95;No;jun-18
1201;5370-IIVVL;Santander;Male;0;No;No;37;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;One year;Yes;Credit card (automatic);104.5;3778;No;18-42
1202;6789-HJBWG;Huila;Female;0;No;No;12;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;49.4;611.65;No;jun-18
1203;3927-NLNRY;Santander;Male;0;Yes;No;53;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;One year;Yes;Bank transfer (automatic);94.25;4867.95;Yes;42-60
1204;9087-EYCPR;Amazonas;Female;0;No;No;60;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;25;1505.05;No;42-60
1205;6791-YBNAK;Huila;Male;0;Yes;Yes;18;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);25.55;467.85;No;jun-18
1206;6358-LYNGM;Boyacá;Male;0;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;74.9;74.9;Yes;<1
1207;6077-BDPXA;Atlántico;Female;0;No;No;3;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70.15;194.2;No;1-jun
1208;0013-MHZWF;Bogotá;Female;0;No;Yes;9;Yes;No;DSL;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);69.4;571.45;No;jun-18
1209;5494-HECPR;Antioquia;Female;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;80.25;80.25;Yes;<1
1210;8268-YDIXR;Antioquia;Male;0;Yes;No;56;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;No;One year;Yes;Electronic check;93.15;5253.95;No;42-60
1211;9824-BEMCV;Huila;Male;0;Yes;Yes;17;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;69;1149.65;Yes;jun-18
1212;1373-ORVIZ;Antioquia;Female;0;Yes;Yes;11;Yes;Yes;DSL;No;No;No;Yes;No;Yes;Month-to-month;Yes;Electronic check;66.35;740.8;Yes;jun-18
1213;4291-SHSBH;Santander;Male;0;No;No;7;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;69.55;521.35;No;jun-18
1214;6980-IMXXE;Guainía;Female;0;Yes;Yes;69;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);20.2;1412.65;No;60+
1215;9866-QEVEE;Valle del Cauca;Male;0;No;No;19;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);86;1532.45;Yes;18-42
1216;9897-KXHCM;Atlántico;Female;0;Yes;Yes;3;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;80.3;250.05;Yes;1-jun
1217;0040-HALCW;Guainía;Male;0;Yes;Yes;54;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);20.4;1090.6;No;42-60
1218;0784-GTUUK;Vaupés;Male;0;Yes;No;62;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);23.75;1446.8;No;60+
1219;7979-CORPM;Bogotá;Male;0;No;No;24;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);90.55;2282.55;Yes;18-42
1220;2294-DMMUS;Bogotá;Female;0;Yes;Yes;62;Yes;Yes;DSL;No;No;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);70.45;4300.45;No;60+
1221;0872-JCPIB;Antioquia;Male;0;No;No;17;Yes;Yes;DSL;Yes;No;No;No;No;Yes;Month-to-month;No;Bank transfer (automatic);65.75;1111.2;No;jun-18
1222;3055-MJDSB;Huila;Male;0;No;No;9;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;24.6;190.1;No;jun-18
1223;9091-WTUUY;Valle del Cauca;Male;0;Yes;Yes;64;Yes;No;DSL;Yes;No;Yes;Yes;Yes;No;Two year;No;Mailed check;69.25;4447.75;No;60+
1224;1618-CFHME;Boyacá;Female;0;No;No;2;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;75.9;143.35;Yes;1-jun
1225;3165-HDOEW;Huila;Male;0;Yes;Yes;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;45.85;45.85;Yes;<1
1226;6581-NQCBA;Vichada;Female;0;Yes;No;16;No;No phone service;DSL;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;49.95;810.2;Yes;jun-18
1227;7115-IRDHS;Vichada;Female;0;Yes;No;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);24.65;1830.05;No;60+
1228;8496-DMZUK;Valle del Cauca;Male;0;No;No;30;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;No;One year;No;Bank transfer (automatic);90.4;2820.65;No;18-42
1229;2040-VZIKE;Santander;Female;0;Yes;No;49;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Mailed check;100.85;4847.35;No;42-60
1230;9068-VPWQQ;Vichada;Male;0;Yes;No;61;Yes;Yes;DSL;Yes;No;Yes;Yes;No;Yes;Two year;No;Credit card (automatic);75.35;4729.3;No;60+
1231;0178-SZBHO;Atlántico;Male;0;Yes;Yes;47;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;No;Electronic check;87.2;4017.45;No;42-60
1232;0384-RVBPI;Bogotá;Male;0;No;No;20;Yes;No;DSL;Yes;No;Yes;No;No;Yes;Month-to-month;No;Credit card (automatic);64.4;1398.6;No;18-42
1233;1689-MRZQR;Santander;Male;0;Yes;Yes;34;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;No;Electronic check;78.3;2564.3;Yes;18-42
1234;1299-AURJA;Amazonas;Female;0;Yes;Yes;70;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);24.7;1685.9;No;60+
